epoch,loss
59,1.0884522450016476e-14
59,0.0
60,1.290374057605348e-14
60,0.0
61,7.959934933410295e-10
61,0.0
62,7.855608524787172e-14
62,0.0
63,9.655470867286908e-15
63,0.0
64,1.5187504032176946e-15
64,0.0
65,3.2269326100120566e-14
65,0.0
66,8.881608781763362e-10
66,0.0
67,1.512514072321558e-12
67,0.0
68,4.690692279041286e-15
68,0.0
69,3.654195002145144e-15
69,0.0
70,5.164271787982955e-15
70,0.0
71,2.8941316010389073e-09
71,0.0
72,2.0549098880828787e-11
72,0.0
73,1.1662545928992074e-14
73,0.0
74,2.3869795029440866e-15
74,0.0
75,2.927172393363264e-14
75,0.0
76,3.986346808204644e-09
76,0.0
77,2.5502057063309103e-12
77,0.0
78,7.56252699352089e-15
78,0.0
79,2.8374871896552634e-14
79,0.0
80,5.066173175416466e-14
80,0.0
81,6.816064379577824e-10
81,0.0
82,1.3423146275060027e-11
82,0.0
83,1.3773097246039256e-13
83,0.0
84,2.7617925307810154e-13
84,0.0
85,1.841304886340822e-13
85,0.0
86,1.7713189137680274e-08
86,0.0
87,6.683922859629376e-11
87,0.0
88,2.954260100440642e-12
88,0.0
89,3.373733584166594e-13
89,0.0
90,4.699443958977589e-13
90,0.0
91,1.988831321853013e-08
91,0.0
92,5.236442390810225e-10
92,0.0
93,2.738130729096344e-11
93,0.0
94,1.783674596911311e-11
94,0.0
95,1.3803859097438753e-11
95,0.0
96,4.0827607961091417e-08
96,0.0
97,2.3227274270620768e-10
97,0.0
98,1.4746831533685167e-10
98,0.0
99,3.5827277256039736e-10
99,0.0
100,1.0230020823509545e-11
100,0.0
101,6.087358173090252e-08
101,0.0
102,8.418146535404958e-08
102,0.0
103,8.6760548745346e-10
103,0.0
104,1.994238940650206e-10
104,0.0
105,2.546641508782699e-10
105,0.0
106,8.363182146808867e-09
106,0.0
107,6.821375131416119e-10
107,0.0
108,2.122789055647445e-09
108,0.0
109,6.9578405259562714e-09
109,0.0
110,8.051141975329301e-09
110,0.0
111,3.9881746261016815e-07
111,0.0
112,4.613399369191029e-07
112,0.0
113,2.902718279074179e-07
113,0.0
114,1.959591600098065e-07
114,0.0
115,9.090909998121788e-07
115,0.0
116,1.2216544291732134e-06
116,0.0
117,2.632166058447183e-07
117,0.0
118,9.54084526938459e-08
118,0.0
119,9.588110287950258e-07
119,0.0
120,3.442148113208532e-07
120,0.0
121,9.042901183420327e-08
121,0.0
122,1.258642896573292e-07
122,0.0
123,2.266895364755328e-07
123,0.0
124,7.023983243925613e-07
124,0.0
125,1.0461387489613116e-07
125,0.0
126,4.156631661089705e-08
126,0.0
127,3.772179724137459e-08
127,0.0
128,9.91197524058407e-08
128,0.0
129,1.493426680099219e-07
129,0.0
130,4.261714536824002e-08
130,0.0
131,1.8054664963074174e-07
131,0.0
132,2.090836304091681e-08
132,0.0
133,7.62413865373901e-09
133,0.0
134,1.9174022369838895e-08
134,0.0
135,4.698762268162682e-08
135,0.0
136,1.2206922406221565e-07
136,0.0
137,3.192740649637926e-08
137,0.0
138,2.1510050629558464e-08
138,0.0
139,1.1267646016221988e-07
139,0.0
140,5.085212606559253e-08
140,0.0
141,1.183262270387786e-07
141,0.0
142,5.281925723465974e-07
142,0.0
143,5.146673061062756e-07
143,0.0
144,4.223986991291895e-07
144,0.0
145,1.223122154669909e-07
145,0.0
146,9.919619259335377e-08
146,0.0
147,6.6588377478638e-08
147,0.0
148,1.9317038635335848e-08
148,0.0
149,1.3223842643128592e-07
149,0.0
150,4.155672073125061e-08
150,0.0
151,1.588321083545452e-06
151,0.0
152,1.34940648877091e-07
152,0.0
153,1.7566488708098404e-08
153,0.0
154,1.5609817438644313e-08
154,0.0
155,1.3127976217219839e-06
155,0.0
156,4.6682967536071374e-07
156,0.0
157,2.794795364025049e-07
157,0.0
158,5.951544608251425e-07
158,0.0
159,1.4632013289883616e-07
159,0.0
160,4.534946924650285e-07
160,0.0
161,7.596520390507067e-08
161,0.0
162,3.583998875456018e-08
162,0.0
163,6.716852851695876e-08
163,0.0
164,1.1192805970949848e-07
164,0.0
165,2.708253532546223e-08
165,0.0
166,2.824484823804596e-08
166,0.0
167,1.1435378866053725e-07
167,0.0
168,1.4995202946010977e-07
168,0.0
169,1.2035506813390384e-07
169,0.0
170,7.917283539882192e-08
170,0.0
171,2.2322410586639307e-08
171,0.0
172,1.7849142608383772e-08
172,0.0
173,5.743087427845239e-08
173,0.0
174,2.1813661987835076e-07
174,0.0
175,3.3461837745107914e-08
175,0.0
176,3.838461992700104e-08
176,0.0
177,2.681840527429813e-08
177,0.0
178,5.573232542133155e-08
178,0.0
179,2.46557419814053e-07
179,0.0
180,1.585738118592417e-08
180,0.0
181,6.329278079419964e-08
181,0.0
182,4.1740157996628113e-08
182,0.0
183,5.960222182466168e-08
183,0.0
184,3.0941613715640415e-08
184,0.0
185,1.3294158662802147e-08
185,0.0
186,2.442912716560386e-08
186,0.0
187,1.1635458818659572e-08
187,0.0
188,7.75481368009423e-08
188,0.0
189,4.042055934405653e-08
189,0.0
190,4.5158503780839965e-07
190,0.0
191,1.295644125320905e-07
191,0.0
192,3.273458446528821e-07
192,0.0
193,1.4645536339230603e-07
193,0.0
194,1.3526064890356793e-07
194,0.0
195,3.636974668097537e-07
195,0.0
196,4.6543766529794084e-07
196,0.0
197,2.4850064050951914e-07
197,0.0
198,1.4343676184580545e-06
198,0.0
199,6.538487014040584e-07
199,0.0
200,1.741085497997119e-07
200,0.0
201,5.6846854334935415e-08
201,0.0
202,3.16305737158018e-08
202,0.0
203,1.9911864157506898e-08
203,0.0
204,5.2710273479306124e-08
204,0.0
205,2.40327551637165e-07
205,0.0
206,1.9364303227575874e-07
206,0.0
207,2.6931633101412444e-07
207,0.0
208,2.651212227533506e-08
208,0.0
209,1.6053024864959298e-07
209,0.0
210,3.375518531356647e-07
210,0.0
211,1.1020993895272113e-08
211,0.0
212,2.3721790753938876e-08
212,0.0
213,3.222206146347162e-08
213,0.0
214,8.028755615896443e-08
214,0.0
215,1.7369371718700677e-08
215,0.0
216,1.1789417442287231e-08
216,0.0
217,5.863072694012317e-09
217,0.0
218,3.094648981516457e-09
218,0.0
219,6.855339762523727e-08
219,0.0
220,1.027409091136633e-08
220,0.0
221,8.619618796501527e-09
221,0.0
222,1.4845692675180544e-08
222,0.0
223,9.667312284022955e-09
223,0.0
224,1.1126187082766137e-08
224,0.0
225,2.7366031218889475e-08
225,0.0
226,1.405197167514416e-07
226,0.0
227,4.0643476495461073e-07
227,0.0
228,2.564895851264737e-08
228,0.0
229,3.762748690405715e-07
229,0.0
230,1.6732624885662517e-07
230,0.0
231,2.155237780243624e-06
231,0.0
232,1.1356534201922841e-07
232,0.0
233,1.0583461573787645e-07
233,0.0
234,1.6531461710656004e-07
234,0.0
235,3.365970542290597e-07
235,0.0
236,5.6203951714906e-08
236,0.0
237,3.90548620998743e-07
237,0.0
238,1.6527893365037016e-07
238,0.0
239,3.768310463669877e-08
239,0.0
240,9.326353733740689e-08
240,0.0
241,2.9542031043661154e-08
241,0.0
242,9.497860276042047e-08
242,0.0
243,3.472882497135288e-07
243,0.0
244,7.881249075580854e-08
244,0.0
245,6.424996854548226e-07
245,0.0
246,1.2993501741220825e-07
246,0.0
247,7.010274316598952e-08
247,0.0
248,3.213618242625671e-07
248,0.0
249,4.575481327151465e-08
249,0.0
250,1.0055078547566154e-08
250,0.0
251,2.6040529732540563e-08
251,0.0
252,1.3432521761558291e-09
252,0.0
253,9.348394058861231e-09
253,0.0
254,3.776091883622712e-09
254,0.0
255,2.817069066907152e-08
255,0.0
256,4.2583295112308406e-08
256,0.0
257,2.4823890498737455e-07
257,0.0
258,3.813895688153934e-08
258,0.0
259,5.534759495162689e-08
259,0.0
260,3.4185021036137186e-08
260,0.0
261,3.7079058046174396e-08
261,0.0
262,6.648213712878714e-08
262,0.0
263,3.576878171429598e-08
263,0.0
264,4.394901864657186e-08
264,0.0
265,1.820472448343935e-07
265,0.0
266,4.8966995791488444e-08
266,0.0
267,4.615413473629815e-08
267,0.0
268,4.334652459192512e-08
268,0.0
269,9.511108345350294e-08
269,0.0
270,2.0121872168488153e-08
270,0.0
271,3.6297517880257146e-08
271,0.0
272,1.213924605281136e-07
272,0.0
273,7.665019552405283e-08
273,0.0
274,3.623433997290704e-08
274,0.0
275,1.331073473664901e-08
275,0.0
276,9.661960831408578e-08
276,0.0
277,1.1035231395339906e-08
277,0.0
278,1.5349579385315337e-08
278,0.0
279,9.37914279575125e-08
279,0.0
280,6.863187707040197e-08
280,0.0
281,1.0040432130153931e-07
281,0.0
282,1.4580724183588245e-08
282,0.0
283,1.2365810597714244e-08
283,0.0
284,4.1814054441147164e-08
284,0.0
285,1.4050118579689297e-07
285,0.0
286,9.757390273534838e-08
286,0.0
287,5.45290248510355e-08
287,0.0
288,2.779222540993942e-08
288,0.0
289,1.0732120969692005e-08
289,0.0
290,1.0583048748458168e-07
290,0.0
291,1.810857241935082e-07
291,0.0
292,4.685128018877549e-08
292,0.0
293,5.0117243688418966e-08
293,0.0
294,4.27225259613806e-08
294,0.0
295,1.2330997378739994e-07
295,0.0
296,1.0097963354382955e-08
296,0.0
297,4.19780299409922e-08
297,0.0
298,4.845470158443277e-08
298,0.0
299,8.845047716476984e-08
299,0.0
300,5.67138620510832e-08
300,0.0
301,5.275409442617729e-09
301,0.0
302,1.0659739047014227e-07
302,0.0
303,6.970631183378373e-09
303,0.0
304,1.5882648085607798e-08
304,0.0
305,9.948008283799936e-08
305,0.0
306,3.042590890345309e-08
306,0.0
307,5.8969749971993224e-08
307,0.0
308,2.0254489641047257e-08
308,0.0
309,1.3553410838085256e-08
309,0.0
310,1.49082794109745e-07
310,0.0
311,8.871853651726269e-08
311,0.0
312,2.490205304184201e-07
312,0.0
313,7.469691354344832e-08
313,0.0
314,1.4459772046393482e-07
314,0.0
315,6.299074328808274e-08
315,0.0
316,2.769418472325924e-08
316,0.0
317,2.9332158035799694e-08
317,0.0
318,8.360364489590211e-08
318,0.0
319,3.8195658191853e-08
319,0.0
320,2.4189475311686692e-08
320,0.0
321,1.431716434296959e-08
321,0.0
322,1.0523723226185666e-08
322,0.0
323,4.0397615919118834e-08
323,0.0
324,2.580012292696665e-08
324,0.0
325,1.4702177963954455e-07
325,0.0
326,6.727371015813333e-08
326,0.0
327,1.0051326171378605e-07
327,0.0
328,2.6886370463330422e-08
328,0.0
329,4.225691441206436e-08
329,0.0
330,3.455739516766698e-08
330,0.0
331,9.981810222825516e-08
331,0.0
332,7.050238082229043e-08
332,0.0
333,7.995250683734412e-08
333,0.0
334,1.3254901887194137e-07
334,0.0
335,6.621361592351604e-08
335,0.0
336,1.9082212077137228e-07
336,0.0
337,3.064912590389213e-08
337,0.0
338,3.950250260231769e-08
338,0.0
339,3.0428687125549914e-08
339,0.0
340,1.6109030553934645e-08
340,0.0
341,6.441962518977107e-09
341,0.0
342,4.134582454184965e-09
342,0.0
343,1.7154061282553812e-08
343,0.0
344,9.993066818481111e-09
344,0.0
345,1.3846372937109663e-08
345,0.0
346,1.835425855745143e-08
346,0.0
347,1.5254299157163587e-08
347,0.0
348,1.3395228037893503e-08
348,0.0
349,2.7694477822137742e-08
349,0.0
350,2.7847526951063628e-08
350,0.0
351,2.1919900561329086e-08
351,0.0
352,9.428937630673317e-09
352,0.0
353,3.50142954630428e-08
353,0.0
354,2.6204190817225026e-07
354,0.0
355,1.407767058481113e-08
355,0.0
356,1.7682506125993314e-08
356,0.0
357,3.919288005249655e-08
357,0.0
358,8.121994454768355e-08
358,0.0
359,6.271712038596888e-08
359,0.0
360,3.223360778292772e-08
360,0.0
361,4.83350746094402e-08
361,0.0
362,1.79341874684269e-08
362,0.0
363,2.095045559258324e-08
363,0.0
364,2.0580793957947208e-08
364,0.0
365,2.1029379126957792e-08
365,0.0
366,1.1197412774777149e-08
366,0.0
367,3.3749312677855414e-08
367,0.0
368,3.2928701898526924e-07
368,0.0
369,2.779692636067921e-07
369,0.0
370,1.4208004017746134e-07
370,0.0
371,5.466490904382226e-08
371,0.0
372,1.0623563184708473e-07
372,0.0
373,2.2243008857003588e-07
373,0.0
374,2.254681277236159e-07
374,0.0
375,6.029080168445944e-07
375,0.0
376,3.45281989666546e-07
376,0.0
377,2.0942817968716554e-07
377,0.0
378,3.3549028444213036e-07
378,0.0
379,8.236459336785629e-08
379,0.0
380,2.7920810552473085e-08
380,0.0
381,1.4375286738754767e-08
381,0.0
382,6.576397026947234e-08
382,0.0
383,5.161138716403002e-08
383,0.0
384,3.294820771770901e-08
384,0.0
385,2.2216259054630427e-08
385,0.0
386,6.022272458494626e-09
386,0.0
387,2.5324284891325988e-08
387,0.0
388,1.9231901404737073e-08
388,0.0
389,1.4534007775068858e-08
389,0.0
390,3.678390214645333e-08
390,0.0
391,5.4111453096084006e-09
391,0.0
392,3.9825330588882935e-08
392,0.0
393,2.2790441533970807e-08
393,0.0
394,1.5919328077984574e-08
394,0.0
395,2.2758257500754553e-08
395,0.0
396,2.7068574937061385e-08
396,0.0
397,1.021710360760153e-08
397,0.0
398,1.1232688557072379e-08
398,0.0
399,6.67229471673636e-09
399,0.0
400,3.4129492121337535e-08
400,0.0
401,9.138157963661797e-08
401,0.0
402,1.1018529022521761e-07
402,0.0
403,1.0211094547685207e-07
403,0.0
404,9.500681130703015e-08
404,0.0
405,1.2956896888738356e-08
405,0.0
406,2.4907702567134038e-08
406,0.0
407,6.558956044955266e-09
407,0.0
408,3.690121275212732e-08
408,0.0
409,8.868815370988159e-08
409,0.0
410,2.1573928421503297e-08
410,0.0
411,3.1118347010306024e-08
411,0.0
412,7.2774368753414365e-09
412,0.0
413,5.785018331039282e-08
413,0.0
414,5.188165630443109e-08
414,0.0
415,9.143296608726814e-08
415,0.0
416,7.177414573789065e-08
416,0.0
417,1.3261600884106883e-07
417,0.0
418,2.4706045209654803e-08
418,0.0
419,2.760460233730555e-07
419,0.0
420,7.510523118980927e-07
420,0.0
421,8.157656594676155e-08
421,0.0
422,3.857642028037844e-08
422,0.0
423,2.820226541189186e-07
423,0.0
424,5.837846828171678e-08
424,0.0
425,8.492330607623444e-07
425,0.0
426,3.72460789321849e-07
426,0.0
427,9.656706367877632e-08
427,0.0
428,2.3916838287618702e-08
428,0.0
429,4.864248381863945e-08
429,0.0
430,2.6932644914268167e-07
430,0.0
431,1.723620179916452e-08
431,0.0
432,5.172923778218319e-08
432,0.0
433,4.683811027916818e-08
433,0.0
434,3.543206616996031e-08
434,0.0
435,8.889193736649759e-08
435,0.0
436,9.62396651260633e-09
436,0.0
437,1.1362529050984449e-07
437,0.0
438,6.746204483931706e-09
438,0.0
439,1.9869698775210054e-08
439,0.0
440,2.0203930972684248e-08
440,0.0
441,4.694149779993495e-08
441,0.0
442,5.3112785280973185e-08
442,0.0
443,1.9319214672464113e-08
443,0.0
444,5.4528777049256405e-09
444,0.0
445,2.7700650662154658e-08
445,0.0
446,1.4123070712912522e-08
446,0.0
447,5.362204902326084e-08
447,0.0
448,5.660308488586452e-08
448,0.0
449,2.4640071316639478e-08
449,0.0
450,3.3992151315942465e-08
450,0.0
451,4.076581205936236e-08
451,0.0
452,4.3424957851811996e-08
452,0.0
453,3.3000855381715155e-08
453,0.0
454,6.773733218778943e-08
454,0.0
455,4.152938259949224e-08
455,0.0
456,2.7041334504929182e-08
456,0.0
457,1.1469184357792983e-07
457,0.0
458,4.528145325366495e-08
458,0.0
459,6.650309103406471e-08
459,0.0
460,1.6721752871262652e-08
460,0.0
461,1.5301722555705055e-08
461,0.0
462,5.878561637473467e-08
462,0.0
463,8.613581847782825e-09
463,0.0
464,4.046089685516563e-08
464,0.0
465,6.203084268463499e-09
465,0.0
466,5.8422426896243e-09
466,0.0
467,1.0814226847344344e-08
467,0.0
468,3.6575158901541727e-08
468,0.0
469,9.430049630054782e-09
469,0.0
470,2.237577056973805e-08
470,0.0
471,3.021774830358481e-08
471,0.0
472,6.326652624011331e-08
472,0.0
473,2.1363412372465973e-07
473,0.0
474,1.1112187614514824e-08
474,0.0
475,1.851529276564179e-07
475,0.0
476,4.382280138770511e-08
476,0.0
477,9.440920933911912e-09
477,0.0
478,1.6429538618467632e-08
478,0.0
479,2.4509313689691226e-08
479,0.0
480,8.087419622881953e-09
480,0.0
481,1.2389700998483022e-07
481,0.0
482,1.864443532895166e-08
482,0.0
483,3.333057208010359e-08
483,0.0
484,8.296566278431783e-08
484,0.0
485,2.299151269369304e-08
485,0.0
486,5.922774448663404e-08
486,0.0
487,8.678375351678369e-09
487,0.0
488,6.688993892112194e-08
488,0.0
489,1.0454216692323826e-07
489,0.0
490,7.422582992688831e-09
490,0.0
491,1.6236853639384208e-08
491,0.0
492,1.9333921130737508e-08
492,0.0
493,1.8610233354365846e-08
493,0.0
494,9.682220536433306e-08
494,0.0
495,4.477916348832878e-08
495,0.0
496,2.548256006207339e-08
496,0.0
497,2.996232240093377e-08
497,0.0
498,3.587491193002279e-08
498,0.0
499,4.88221765237995e-08
499,0.0
500,3.2311405107066093e-08
500,0.0
501,2.8597646917205566e-08
501,0.0
502,1.0978079956203146e-07
502,0.0
503,1.4822427729654919e-08
503,0.0
504,6.94354582719825e-08
504,0.0
505,3.7967581079101365e-08
505,0.0
506,1.4107184753697766e-08
506,0.0
507,3.428162642649113e-07
507,0.0
508,1.4362218969665719e-08
508,0.0
509,5.174434036803177e-08
509,0.0
510,3.420560190647848e-08
510,0.0
511,1.4022148775438836e-08
511,0.0
512,6.131537588771607e-08
512,0.0
513,4.446000900770741e-08
513,0.0
514,1.1645878039701074e-08
514,0.0
515,1.582692732426949e-08
515,0.0
516,1.5924888074891896e-08
516,0.0
517,3.680428406482861e-08
517,0.0
518,9.766219832840761e-09
518,0.0
519,4.294327027309919e-08
519,0.0
520,4.7456250484856355e-08
520,0.0
521,4.404456177553584e-08
521,0.0
522,7.542726621068141e-08
522,0.0
523,3.184587171745079e-08
523,0.0
524,2.320079914852613e-07
524,0.0
525,2.409255159818713e-07
525,0.0
526,5.791648050035292e-08
526,0.0
527,8.570025755716415e-08
527,0.0
528,8.115755179005646e-09
528,0.0
529,5.0922537297992676e-08
529,0.0
530,4.2013382994809945e-08
530,0.0
531,2.4965162381818118e-08
531,0.0
532,6.509412742161658e-08
532,0.0
533,7.856736772282602e-08
533,0.0
534,2.190624002196273e-07
534,0.0
535,2.0297374447864058e-08
535,0.0
536,2.1613677958498556e-08
536,0.0
537,9.063340655757202e-08
537,0.0
538,1.8968473014524534e-08
538,0.0
539,2.8629806081426068e-08
539,0.0
540,1.159903284531083e-08
540,0.0
541,3.361476430541188e-09
541,0.0
542,6.626600601578048e-09
542,0.0
543,4.900686079167826e-09
543,0.0
544,1.7455038303637593e-08
544,0.0
545,7.006563329525761e-09
545,0.0
546,1.629211610065795e-08
546,0.0
547,1.582302111557965e-08
547,0.0
548,3.0350605584317236e-08
548,0.0
549,7.102120491708774e-08
549,0.0
550,8.80934436509051e-09
550,0.0
551,2.851573555062714e-08
551,0.0
552,1.147896266928683e-08
552,0.0
553,6.412071229533467e-08
553,0.0
554,7.112424782462767e-08
554,0.0
555,1.7588110523547584e-08
555,0.0
556,1.5919709994705045e-08
556,0.0
557,7.16392491995066e-08
557,0.0
558,1.1515299824793601e-08
558,0.0
559,2.5995467112238657e-08
559,0.0
560,8.015689445528551e-09
560,0.0
561,3.7815759412751504e-08
561,0.0
562,1.3349017891073345e-08
562,0.0
563,7.995716089226335e-08
563,0.0
564,1.6192602814157908e-08
564,0.0
565,1.378928082829134e-08
565,0.0
566,2.271128884956397e-08
566,0.0
567,7.2194619171739305e-09
567,0.0
568,4.10019822538743e-08
568,0.0
569,2.1071757672075364e-08
569,0.0
570,9.761428998444899e-08
570,0.0
571,6.058272106201912e-08
571,0.0
572,1.973916425868083e-07
572,0.0
573,3.9462953793645283e-08
573,0.0
574,5.905616617951637e-08
574,0.0
575,4.204706982591233e-08
575,0.0
576,8.77808474797348e-08
576,0.0
577,5.705766881192176e-08
577,0.0
578,1.5963928490236867e-07
578,0.0
579,1.3975832047208314e-08
579,0.0
580,2.9077524388299025e-08
580,0.0
581,2.4494202222058448e-08
581,0.0
582,2.1991667153997696e-08
582,0.0
583,1.6259457780165576e-08
583,0.0
584,3.568612516602343e-09
584,0.0
585,4.2499834762566024e-09
585,0.0
586,1.3202714477245081e-09
586,0.0
587,7.02208735603449e-09
587,0.0
588,3.4566067785846144e-09
588,0.0
589,9.4321288557353e-09
589,0.0
590,9.77463621154584e-09
590,0.0
591,6.5401213333871056e-09
591,0.0
592,2.9200023732300906e-08
592,0.0
593,2.291723077973984e-08
593,0.0
594,8.921233529690653e-09
594,0.0
595,1.1522971909982971e-08
595,0.0
596,1.1896178264692026e-08
596,0.0
597,1.4864842690087698e-08
597,0.0
598,2.867793469363278e-08
598,0.0
599,3.026813288897756e-08
599,0.0
600,1.3271263199499117e-08
600,0.0
601,3.0010678386815925e-08
601,0.0
602,2.641820096016545e-08
602,0.0
603,1.8238937027348356e-09
603,0.0
604,1.2693924134055123e-08
604,0.0
605,1.1245947284521662e-08
605,0.0
606,2.724012233557005e-07
606,0.0
607,3.235234302678691e-08
607,0.0
608,2.155315392826651e-08
608,0.0
609,7.696640835774815e-08
609,0.0
610,8.711425181218146e-08
610,0.0
611,3.1642778708373953e-07
611,0.0
612,3.993786634737262e-08
612,0.0
613,1.2884072475571884e-08
613,0.0
614,1.1388825882363562e-08
614,0.0
615,1.8686394653855132e-08
615,0.0
616,6.658733120445959e-09
616,0.0
617,9.362103092769303e-09
617,0.0
618,2.901880868932949e-08
618,0.0
619,2.8543231778144218e-08
619,0.0
620,1.3248548036415286e-08
620,0.0
621,1.2207908461903116e-08
621,0.0
622,4.031345923749541e-09
622,0.0
623,6.039224231813023e-09
623,0.0
624,7.516085531733552e-09
624,0.0
625,4.702345179907752e-09
625,0.0
626,1.0850366827241942e-08
626,0.0
627,8.780816074249742e-09
627,0.0
628,6.6580203572641494e-09
628,0.0
629,1.3364038764507313e-09
629,0.0
630,7.253498690573679e-09
630,0.0
631,2.0011324153301757e-08
631,0.0
632,2.7495456578208177e-08
632,0.0
633,1.8314239014216582e-08
633,0.0
634,9.617320273491714e-09
634,0.0
635,5.320437423961266e-09
635,0.0
636,4.343623682956377e-09
636,0.0
637,8.070443868746224e-09
637,0.0
638,1.9511128712679238e-08
638,0.0
639,3.4014668859327912e-09
639,0.0
640,5.505575551012498e-09
640,0.0
641,1.6877542918791733e-08
641,0.0
642,2.2766872831425644e-08
642,0.0
643,1.2759727496813866e-08
643,0.0
644,3.8963996473739826e-08
644,0.0
645,4.769336925392054e-08
645,0.0
646,4.99863546110646e-08
646,0.0
647,1.620335332574996e-08
647,0.0
648,7.225894194107241e-08
648,0.0
649,5.850937867535322e-08
649,0.0
650,3.341656196198528e-08
650,0.0
651,2.2513302155857673e-07
651,0.0
652,3.6132369984898105e-08
652,0.0
653,5.501634703364289e-08
653,0.0
654,4.150655996681962e-08
654,0.0
655,1.6248062451040823e-08
655,0.0
656,4.447628043635632e-07
656,0.0
657,8.069321211223723e-08
657,0.0
658,1.2995550946470757e-07
658,0.0
659,7.235799071025895e-09
659,0.0
660,1.0209467049548948e-08
660,0.0
661,3.298875839163884e-08
661,0.0
662,1.681967987110511e-08
662,0.0
663,1.009270533813833e-07
663,0.0
664,8.140553120483673e-09
664,0.0
665,8.87918361058837e-09
665,0.0
666,9.174367043840448e-09
666,0.0
667,6.715438871651713e-08
667,0.0
668,3.0702707931595796e-08
668,0.0
669,1.7162884446975113e-08
669,0.0
670,1.7990593903505214e-08
670,0.0
671,1.7795311890722587e-08
671,0.0
672,1.7789243855759196e-08
672,0.0
673,2.519096575781532e-08
673,0.0
674,1.6084838350138853e-08
674,0.0
675,8.441124066393968e-08
675,0.0
676,1.0155561724900508e-08
676,0.0
677,1.748203182216912e-08
677,0.0
678,7.833089910036506e-08
678,0.0
679,5.565361060888563e-09
679,0.0
680,1.8387055433777277e-07
680,0.0
681,4.0682891722099157e-07
681,0.0
682,5.71766236134863e-07
682,0.0
683,4.4955225320109093e-08
683,0.0
684,8.616837021691026e-07
684,0.0
685,3.649233804026153e-07
685,0.0
686,2.1456079934978334e-07
686,0.0
687,5.275057546327844e-08
687,0.0
688,5.2333117395164663e-08
688,0.0
689,1.7121211115522783e-08
689,0.0
690,8.43747045564669e-08
690,0.0
691,1.9167082143667358e-08
691,0.0
692,8.873714207879857e-09
692,0.0
693,4.0735436357408616e-08
693,0.0
694,7.064905549469813e-09
694,0.0
695,8.156726849506413e-09
695,0.0
696,7.520963407614545e-09
696,0.0
697,4.972052991547571e-09
697,0.0
698,4.704481249007131e-09
698,0.0
699,1.4078539445350202e-09
699,0.0
700,4.632783490166048e-09
700,0.0
701,1.7238088734217172e-09
701,0.0
702,6.19387030553753e-09
702,0.0
703,3.893817712707914e-09
703,0.0
704,1.2732904508538923e-07
704,0.0
705,3.1711891779195867e-08
705,0.0
706,9.613822626874935e-09
706,0.0
707,1.1950739065014204e-08
707,0.0
708,1.3338497417691997e-08
708,0.0
709,2.6721597379264495e-08
709,0.0
710,9.971733661018334e-09
710,0.0
711,9.526769595424867e-09
711,0.0
712,6.922237005824172e-09
712,0.0
713,3.0362045322362974e-08
713,0.0
714,1.2142394645309196e-08
714,0.0
715,1.0614505718820055e-08
715,0.0
716,5.423137139359824e-08
716,0.0
717,2.9785454103148368e-08
717,0.0
718,1.1183796999603146e-08
718,0.0
719,6.660589235707448e-08
719,0.0
720,4.775362683062667e-08
720,0.0
