epoch,loss
7,0.05625414475798607
7,0.0
8,0.06998308002948761
8,0.0
9,0.060244400054216385
9,0.0
10,0.0622556135058403
10,0.0
11,0.07058852910995483
11,0.0
12,0.07329723238945007
12,0.0
13,0.0842881128191948
13,0.0
14,0.08141779899597168
14,0.0
15,0.07346339523792267
15,0.0
16,0.07023277878761292
16,0.0
17,0.06520868837833405
17,0.0
18,0.0988222137093544
18,0.0
19,0.0718778446316719
19,0.0
20,0.07401898503303528
20,0.0
21,0.08108796179294586
21,0.0
22,0.09440334886312485
22,0.0
23,0.11744318902492523
23,0.0
24,0.11849840730428696
24,0.0
25,0.11334346234798431
25,0.0
26,0.10889935493469238
26,0.0
27,0.09628444910049438
27,0.0
28,0.11963172256946564
28,0.0
29,0.15310177206993103
29,0.0
30,0.15925219655036926
30,0.0
31,0.1507171094417572
31,0.0
32,0.07733944803476334
32,0.0
33,0.12904928624629974
33,0.0
34,0.10801529884338379
34,0.0
35,0.1441531479358673
35,0.0
36,0.12735523283481598
36,0.0
37,0.11292105168104172
37,0.0
38,0.10985109955072403
38,0.0
39,0.14197415113449097
39,0.0
40,0.09782429784536362
40,0.0
41,0.10417069494724274
41,0.0
42,0.056409187614917755
42,0.0
43,0.06812889873981476
43,0.0
44,0.11645273119211197
44,0.0
45,0.05412232130765915
45,0.0
46,0.08787986636161804
46,0.0
47,0.078498974442482
47,0.0
48,0.08440180122852325
48,0.0
49,0.09611941874027252
49,0.0
50,0.13113869726657867
50,0.0
51,0.07431888580322266
51,0.0
52,0.11769106984138489
52,0.0
53,0.08331890404224396
53,0.0
54,0.08602114021778107
54,0.0
55,0.10483856499195099
55,0.0
56,0.09564696252346039
56,0.0
57,0.09998353570699692
57,0.0
58,0.17402471601963043
58,0.0
59,0.08813723921775818
59,0.0
60,0.08993806689977646
60,0.0
61,0.08940862864255905
61,0.0
62,0.07314084470272064
62,0.0
63,0.1014275848865509
63,0.0
64,0.08075842261314392
64,0.0
65,0.09808307886123657
65,0.0
66,0.10456457734107971
66,0.0
67,0.0764736756682396
67,0.0
68,0.08332546800374985
68,0.0
69,0.08709399402141571
69,0.0
70,0.10012385994195938
70,0.0
71,0.10221575200557709
71,0.0
72,0.10477566719055176
72,0.0
73,0.09810501337051392
73,0.0
74,0.07597427815198898
74,0.0
75,0.10896783322095871
75,0.0
76,0.15294675529003143
76,0.0
77,0.09944573789834976
77,0.0
78,0.07587452977895737
78,0.0
79,0.10213428735733032
79,0.0
80,0.09235768020153046
80,0.0
81,0.09681133180856705
81,0.0
82,0.17428258061408997
82,0.0
83,0.09203511476516724
83,0.0
84,0.11312299221754074
84,0.0
85,0.0836925208568573
85,0.0
86,0.0966855138540268
86,0.0
87,0.08744128048419952
87,0.0
88,0.11595003306865692
88,0.0
89,0.08181945979595184
89,0.0
90,0.10245956480503082
90,0.0
91,0.07207456231117249
91,0.0
92,0.0849463939666748
92,0.0
93,0.09462372958660126
93,0.0
94,0.12003953009843826
94,0.0
95,0.08639474213123322
95,0.0
96,0.07678837329149246
96,0.0
97,0.05305667221546173
97,0.0
98,0.15986368060112
98,0.0
99,0.10065731406211853
99,0.0
100,0.1226121187210083
100,0.0
101,0.05369773879647255
101,0.0
102,0.08124518394470215
102,0.0
103,0.0828377902507782
103,0.0
104,0.10813658684492111
104,0.0
105,0.07966300845146179
105,0.0
106,0.046936437487602234
106,0.0
107,0.04614516347646713
107,0.0
108,0.026574764400720596
108,0.0
109,0.03331100195646286
109,0.0
110,0.0036780114751309156
110,0.0
111,0.02221851795911789
111,0.0
112,0.03527137637138367
112,0.0
113,0.02221270650625229
113,0.0
